Taxon_name,year,Distribution,Mass,Feeding,HomeRange,MinimumArea,MinimumAreaLo,File,NVA,NVA_Lo
Smilodon_populator,20000,4466247.551186562,290,Carnivore,3237.4705334307005,12548435.787577394,16494912.36782942,PaleoNicheModeling/PredictedTSS/Smilodon_populator_TSS.rds,0.35592066029520775,0.270765157861477
Smilodon_populator,19000,4096978.9377622604,290,Carnivore,3237.4705334307005,12548435.787577394,16494912.36782942,PaleoNicheModeling/PredictedTSS/Smilodon_populator_TSS.rds,0.3264931986039373,0.24837833911459486
Smilodon_populator,18000,4134824.5178689957,290,Carnivore,3237.4705334307005,12548435.787577394,16494912.36782942,PaleoNicheModeling/PredictedTSS/Smilodon_populator_TSS.rds,0.3295091585807339,0.25067271808811076
Smilodon_populator,17000,4051783.5494384766,290,Carnivore,3237.4705334307005,12548435.787577394,16494912.36782942,PaleoNicheModeling/PredictedTSS/Smilodon_populator_TSS.rds,0.32289152353551753,0.24563837982800113
Smilodon_populator,16000,3693199.1332626343,290,Carnivore,3237.4705334307005,12548435.787577394,16494912.36782942,PaleoNicheModeling/PredictedTSS/Smilodon_populator_TSS.rds,0.29431549842401866,0.2238992879080464
Smilodon_populator,15000,2997568.4518289566,290,Carnivore,3237.4705334307005,12548435.787577394,16494912.36782942,PaleoNicheModeling/PredictedTSS/Smilodon_populator_TSS.rds,0.23887984945473975,0.1817268491632132
Smilodon_populator,14000,3013552.6753149033,290,Carnivore,3237.4705334307005,12548435.787577394,16494912.36782942,PaleoNicheModeling/PredictedTSS/Smilodon_populator_TSS.rds,0.24015365152509585,0.18269588877551943
Smilodon_populator,13000,2731137.83426857,290,Carnivore,3237.4705334307005,12548435.787577394,16494912.36782942,PaleoNicheModeling/PredictedTSS/Smilodon_populator_TSS.rds,0.21764767182952963,0.16557455858905923
Smilodon_populator,12000,2715154.825328827,290,Carnivore,3237.4705334307005,12548435.787577394,16494912.36782942,PaleoNicheModeling/PredictedTSS/Smilodon_populator_TSS.rds,0.21637396654782706,0.16460559260831747
Smilodon_populator,11000,2455764.8194704056,290,Carnivore,3237.4705334307005,12548435.787577394,16494912.36782942,PaleoNicheModeling/PredictedTSS/Smilodon_populator_TSS.rds,0.195702863770602,0.14888013738466208
Smilodon_populator,10000,2847236.0337171555,290,Carnivore,3237.4705334307005,12548435.787577394,16494912.36782942,PaleoNicheModeling/PredictedTSS/Smilodon_populator_TSS.rds,0.22689967753079157,0.17261298333843927
Smilodon_populator,9000,2507911.547812462,290,Carnivore,3237.4705334307005,12548435.787577394,16494912.36782942,PaleoNicheModeling/PredictedTSS/Smilodon_populator_TSS.rds,0.19985849951873882,0.15204151994791593
Smilodon_populator,8000,2749095.915049553,290,Carnivore,3237.4705334307005,12548435.787577394,16494912.36782942,PaleoNicheModeling/PredictedTSS/Smilodon_populator_TSS.rds,0.21907877297113654,0.16666326281376354
Smilodon_populator,7000,2813468.6117630005,290,Carnivore,3237.4705334307005,12548435.787577394,16494912.36782942,PaleoNicheModeling/PredictedTSS/Smilodon_populator_TSS.rds,0.2242087109015019,0.17056584169857142
Smilodon_populator,6000,3041746.6704921722,290,Carnivore,3237.4705334307005,12548435.787577394,16494912.36782942,PaleoNicheModeling/PredictedTSS/Smilodon_populator_TSS.rds,0.24240046504468848,0.18440514278963935
Smilodon_populator,5000,3025392.0209856033,290,Carnivore,3237.4705334307005,12548435.787577394,16494912.36782942,PaleoNicheModeling/PredictedTSS/Smilodon_populator_TSS.rds,0.24109714327746395,0.1834136461910599
Smilodon_populator,4000,3142899.993083954,290,Carnivore,3237.4705334307005,12548435.787577394,16494912.36782942,PaleoNicheModeling/PredictedTSS/Smilodon_populator_TSS.rds,0.2504614954634695,0.1905375380601389
Smilodon_populator,3000,3350814.393594742,290,Carnivore,3237.4705334307005,12548435.787577394,16494912.36782942,PaleoNicheModeling/PredictedTSS/Smilodon_populator_TSS.rds,0.26703044509435636,0.2031422973867959
Smilodon_populator,2000,3168253.37865448,290,Carnivore,3237.4705334307005,12548435.787577394,16494912.36782942,PaleoNicheModeling/PredictedTSS/Smilodon_populator_TSS.rds,0.2524819373734983,0.19207458081642378
Smilodon_populator,1000,3061638.5649824142,290,Carnivore,3237.4705334307005,12548435.787577394,16494912.36782942,PaleoNicheModeling/PredictedTSS/Smilodon_populator_TSS.rds,0.24398567413584346,0.18561108399421572
Smilodon_populator,0,3018535.9534540176,290,Carnivore,3237.4705334307005,12548435.787577394,16494912.36782942,PaleoNicheModeling/PredictedTSS/Smilodon_populator_TSS.rds,0.24055077497725136,0.18299799878544185
Tapirus_pinchaque,21000,1148506.9262981415,193,Herbivore,5.810824327371359,22522.755092891388,29606.149947957074,PaleoNicheModeling/PredictedTSS/Tapirus_pinchaque_TSS.rds,50.99318096570842,38.792849739565426
